,Unnamed: 0,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,track_id,index,energy_level,positivity_level
0,0,Falling,Lina Mayer,Pop,Falling,0.0315,0.447,201385,0.594,1.02e-06,5,0.111,-5.996,1,0.0448,164.05,4,0.521,Sensual,2wYHz0GOHV49Xezd5mWTDP,Sensual,0.0,0.0
1,1,No Tears Left To Cry,Ariana Grande,Pop,No Tears Left To Cry,0.0375,0.703,205947,0.696,5.65e-06,0,0.27399999999999997,-5.482,1,0.0529,121.969,4,0.366,,5SxkdsY1ufZzoq9iXceLw9,,,
2,2,The Middle,Zedd,Pop,The Middle,0.20800000000000002,0.748,184732,0.652,0.0,7,0.128,-3.02,1,0.057999999999999996,106.914,4,0.431,,2ARqIya5NAuvFVHSN3bL0m,,,
3,3,Never Be the Same (Radio Edit),Camila Cabello,Pop,Never Be the Same - Radio Edit,0.156,0.652,227077,0.682,0.00013000000000000002,0,0.121,-4.38,1,0.0788,129.942,4,0.26899999999999996,Yearning,0BlY60NrN0fFWbdW3RW40q,Yearning,0.0,-1.0
4,4,All Your Fault: Pt. 2,Bebe Rexha,Pop,Meant to Be (feat. Florida Georgia Line),0.047,0.643,163870,0.7829999999999999,0.0,10,0.083,-6.457999999999999,1,0.0856,154.084,4,0.579,Sensual,7iDa6hUg2VgEL1o1HjmfBn,Sensual,0.0,0.0
5,5,Finesse (Remix) [feat. Cardi B],Bruno Mars,Pop,Finesse (Remix) [feat. Cardi B],0.0185,0.7040000000000001,217289,0.8590000000000001,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.9259999999999999,Cool,3Vo4wInECJQuz9BIBMOu8i,Cool,-1.0,-1.0
6,6,Pray For Me (with Kendrick Lamar),The Weeknd,Pop,Pray For Me (with Kendrick Lamar),0.0805,0.728,211440,0.6679999999999999,1.49e-05,2,0.102,-5.02,1,0.126,100.537,4,0.162,Cool,4ofvoCdXq99vpMZO4Cfp8x,Cool,-1.0,-1.0
7,7,Scary Hours,Drake,Pop,God's Plan,0.0283,0.755,198960,0.44799999999999995,3.28e-05,7,0.514,-9.587,1,0.107,77.179,4,0.318,,6T8cJz5lAqGer9GUHGyelE,,,
8,8,Him & I,G-Eazy,Pop,Him & I,0.0534,0.589,268867,0.731,0.0,2,0.308,-6.343,1,0.0868,87.90799999999999,4,0.191,Cool,3YU6vJbjYUG0tiJyXf9x5V,Cool,-1.0,-1.0
9,9,Perception,NF,Pop,Let You Down,0.33,0.659,212120,0.716,0.0,5,0.17300000000000001,-5.672999999999999,0,0.111,148.015,4,0.43700000000000006,Rowdy,6mrKP2jyIQmM0rw6fQryjr,Rowdy,2.0,1.0
10,10,Dua Lipa (Deluxe),Dua Lipa,Pop,New Rules,0.00256,0.7709999999999999,208827,0.696,9.71e-06,9,0.179,-6.257999999999999,0,0.0755,116.054,4,0.6559999999999999,Sensual,2ekn2ttSfGqwhhate0LSR0,Sensual,0.0,0.0
11,11,÷ (Deluxe),Ed Sheeran,Pop,Perfect,0.163,0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,Empowering,0tgVpDi06FyKpA1z0VMD4v,Empowering,0.0,1.0
12,12,Evolve,Imagine Dragons,Pop,Whatever It Takes,0.0429,0.675,201240,0.649,0.0,1,0.128,-4.953,1,0.0315,134.955,4,0.537,,4IWAyPf1KMq7JCyGeCjTeH,,,
13,13,Red Pill Blues (Deluxe),Maroon 5,Pop,Wait,0.0889,0.659,190643,0.604,0.0,8,0.105,-5.084,1,0.0542,126.135,4,0.40700000000000003,,1Qg9jWGDkKAGZXj5v2OG59,,,
14,14,Mine,Bazzi,Pop,Mine,0.013999999999999999,0.716,133995,0.805,3.1e-06,4,0.29100000000000004,-3.839,1,0.0856,142.886,4,0.7190000000000001,Sensual,6tHWl8ows5JOZq9Yfaqn3M,Sensual,0.0,0.0
15,15,FRIENDS,Marshmello,Pop,FRIENDS,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,Energizing,08bNPGLD8AhKpnnERrAc6G,Energizing,2.0,0.0
16,16,In My Blood,Shawn Mendes,Pop,In My Blood,0.0524,0.628,211600,0.715,0.0,5,0.11900000000000001,-7.097,1,0.0541,139.991,4,0.429,,79jX8RM5CgPqDKdGEKNW9K,,,
17,17,Man of the Woods,Justin Timberlake,Pop,Say Something,0.10300000000000001,0.7070000000000001,278893,0.632,1.09e-05,10,0.0841,-7.031000000000001,1,0.0789,97.04,4,0.37200000000000005,Yearning,1LhMopPAallLeaeNutqbgS,Yearning,0.0,-1.0
18,18,No Excuses,Meghan Trainor,Pop,No Excuses,0.0224,0.8270000000000001,152862,0.6579999999999999,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523,Excited,7fCNUWi6uflDTQ08srxMZk,Excited,2.0,2.0
19,19,I Like Me Better,Lauv,Pop,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.10400000000000001,-7.621,1,0.253,91.97,4,0.419,,1wjzFQodRWrPcQ0AnYnvQ9,,,
20,20,All The Stars (with SZA),Kendrick Lamar,Pop,All The Stars (with SZA),0.0322,0.715,235540,0.62,0.0142,5,0.0881,-5.428,0,0.0507,96.81200000000001,4,0.456,Sensual,12SJpYZEdj4kzWZ8FPFg4Y,Sensual,0.0,0.0
21,21,Tell Me You Love Me,Demi Lovato,Pop,Tell Me You Love Me,0.0247,0.516,236987,0.5920000000000001,0.0,3,0.18100000000000002,-5.465,0,0.0566,82.05,4,0.271,Yearning,5Htb1uFQ1KrkFXlefS8oGj,Yearning,0.0,-1.0
22,22,Psycho (feat. Ty Dolla $ign),Post Malone,Pop,Psycho (feat. Ty Dolla $ign),0.59,0.748,220880,0.546,0.0,8,0.11199999999999999,-8.134,1,0.106,140.005,4,0.413,Sensual,7wrDRQgHlvDnimrRHfQZxt,Sensual,0.0,0.0
23,23,IDGAF,Dua Lipa,Pop,IDGAF,0.0433,0.836,218173,0.552,0.0,7,0.0773,-5.66,1,0.0851,97.036,4,0.525,Yearning,5BG3hnp2SmFmoBIs3YTqsm,Yearning,0.0,-1.0
24,24,Want You Back,5 Seconds of Summer,Pop,Want You Back,0.00748,0.608,173073,0.873,0.0,0,0.196,-4.928,1,0.0424,98.009,4,0.589,Excited,2Pvr8rYuh5J8V7QglJhH6W,Excited,2.0,2.0
25,25,reputation,Taylor Swift,Pop,Delicate,0.21600000000000003,0.75,232253,0.40399999999999997,0.000357,9,0.0911,-10.177999999999999,0,0.0682,95.045,4,0.0499,Sensual,7CneiDesUKFJO3Ix01dnfr,Sensual,0.0,0.0
26,26,Flicker (Deluxe),Niall Horan,Pop,On The Loose,0.00745,0.721,223814,0.613,2.55e-06,11,0.125,-7.051,0,0.0332,124.012,4,0.665,,4kVo85bcmBkvMBcJl42XCA,,,
27,27,Alone (Feat. Big Sean & Stefflon Don),Halsey,Pop,Alone (Feat. Big Sean & Stefflon Don),0.0164,0.445,207458,0.662,0.0,2,0.21899999999999997,-4.802,0,0.18100000000000002,200.04,4,0.479,,3tbNT2X5tfMIVeUflYbZUZ,,,
28,28,No Roots,Alice Merton,Pop,No Roots,0.264,0.863,235813,0.657,0.00619,7,0.0713,-7.295,1,0.105,115.958,4,0.8290000000000001,Cool,7anBA0IdgFaN3Pbyk2tog0,Cool,-1.0,-1.0
29,29,Sit Next to Me (Versions),Foster The People,Pop,Sit Next to Me - Radio Edit,0.0865,0.6779999999999999,202600,0.747,0.000174,6,0.147,-5.416,0,0.0289,97.00399999999999,4,0.815,Yearning,3E5NUvTLszM8uymKQ227MP,Yearning,0.0,-1.0
30,30,Trust Fund Baby,Why Don't We,Pop,Trust Fund Baby,0.0629,0.624,184460,0.785,0.0,8,0.135,-3.3369999999999997,1,0.0498,163.929,4,0.593,Sensual,54j7EaJPDmSZYcNYvLSJ78,Sensual,0.0,0.0
31,31,One Kiss (with Dua Lipa),Calvin Harris,Pop,One Kiss (with Dua Lipa),0.037000000000000005,0.7909999999999999,214847,0.862,2.1899999999999997e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,,7ef4DlsgrMEH11cDZd32M6,,,
32,32,Done For Me (feat. Kehlani),Charlie Puth,Pop,Done For Me (feat. Kehlani),0.17300000000000001,0.8540000000000001,180535,0.627,0.0,6,0.0663,-3.737,0,0.0732,112.00299999999999,4,0.722,Energizing,76S09sHj7GGMJAtOLjmVQ2,Energizing,2.0,0.0
33,33,Everyday,Logic,Pop,Everyday,0.0426,0.675,204827,0.748,0.0,1,0.0785,-3.947,1,0.0388,149.923,4,0.469,,6zOhgKfbMiQWToE6K13s2s,,,
34,34,Sick Boy...Everybody Hates Me,The Chainsmokers,Pop,Everybody Hates Me,0.00836,0.47100000000000003,224027,0.755,0.0,11,0.368,-6.612,0,0.0455,154.80100000000002,4,0.512,Excited,3pIigjAWkzwAonXpJ1fmSF,Excited,2.0,2.0
35,35,Merengue,Kent Jones,Pop,Merengue,0.47,0.7170000000000001,191032,0.8640000000000001,0.0,1,0.147,-3.2310000000000003,1,0.21600000000000003,112.97,4,0.738,Energizing,3EypXSP7JVjtusvnBtAIBo,Energizing,2.0,0.0
36,36,Culture II,Migos,Pop,Stir Fry,0.00316,0.8140000000000001,190288,0.8190000000000001,0.0,2,0.133,-5.48,1,0.251,181.958,4,0.517,Defiant,2tek8UnoiJdkmpPMqa5KRQ,Defiant,2.0,-1.0
37,37,Love Lies (with Normani),Khalid,Pop,Love Lies (with Normani),0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.33799999999999997,Yearning,45Egmo7icyopuzJN0oMEdk,Yearning,0.0,-1.0
38,38,The Click,AJR,Pop,Sober Up,0.27699999999999997,0.647,218760,0.616,0.0,5,0.0816,-4.948,1,0.0272,93.01899999999999,4,0.79,Yearning,7bXvOMQ3UrcTS1dO9Ppzsg,Yearning,0.0,-1.0
39,39,Sober,G-Eazy,Pop,Sober,0.263,0.5579999999999999,203960,0.7659999999999999,0.0,6,0.32,-5.952999999999999,0,0.231,96.281,4,0.182,Cool,0GOJobsbOSIF99y6CGr5o6,Cool,-1.0,-1.0
40,40,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,Pop,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.19399999999999998,0.653,210773,0.809,0.0,0,0.165,-4.0569999999999995,1,0.0474,92.213,4,0.55,Energizing,5CLGzJsGqhCEECcpnFQA8x,Energizing,2.0,0.0
41,41,Tattoo (How 'Bout You),In Real Life,Pop,Tattoo (How 'Bout You),0.196,0.865,229295,0.591,0.0,0,0.0784,-6.039,1,0.237,109.03,4,0.597,Cool,76bAIHM7qJk1iMDM4WbWoI,Cool,-1.0,-1.0
42,42,Hearts Ain't Gonna Lie (with Jonas Blue),Arlissa,Pop,Hearts Ain't Gonna Lie (with Jonas Blue),0.0864,0.43799999999999994,201264,0.731,0.0,6,0.13,-4.566,0,0.0603,92.958,4,0.466,Sophisticated,1bfPwJtmZdqv6MPY5Wr7eH,Sophisticated,-1.0,0.0
43,43,Damaged Vol. 1,bülow,Pop,Not A Love Song,0.14,0.737,192293,0.523,6.12e-05,7,0.127,-10.25,1,0.0703,91.993,4,0.305,Rowdy,0olvO9l53TxK1j0v4wrC5y,Rowdy,2.0,1.0
44,44,Sky Walker,Miguel,Pop,Sky Walker,0.0876,0.629,260077,0.7170000000000001,0.0,6,0.358,-5.706,1,0.0638,145.959,4,0.129,Brooding,1DRW9bQzt2SE8f7H4KJZyL,Brooding,1.0,-2.0
45,45,Over My Head,Echosmith,Pop,Over My Head,0.0968,0.6559999999999999,208233,0.723,0.0,11,0.34299999999999997,-4.975,0,0.0262,105.04899999999999,4,0.904,,3haxUceS8i97BLoB7WH3Mj,,,
46,46,Pray,Sam Smith,Pop,Pray,0.22399999999999998,0.637,221760,0.44799999999999995,0.0,4,0.0887,-7.968,0,0.0617,87.919,3,0.22399999999999998,Sophisticated,3n3b5WNEohHP7Ou4ndBo6b,Sophisticated,-1.0,0.0
47,47,Freaky Friday (feat. Chris Brown),Lil Dicky,Pop,Freaky Friday (feat. Chris Brown),0.147,0.755,216632,0.599,0.0,8,0.109,-5.042,1,0.22399999999999998,133.123,4,0.755,Sensual,10Igtw8bSDyyFs7KIsKngZ,Sensual,0.0,0.0
48,48,Catch A Body (feat. Quavo),LIVVIA,Pop,Catch A Body (feat. Quavo),0.247,0.716,202309,0.871,0.0,6,0.204,-4.371,0,0.19399999999999998,90.973,4,0.609,Sensual,1D2NjsP1malEdluqvBdMS0,Sensual,0.0,0.0
49,49,BOOMIVERSE,Big Boi,Pop,All Night,0.0567,0.8490000000000001,241898,0.823,0.0,4,0.0855,-4.563,1,0.0441,135.929,4,0.846,Defiant,2Bb3mu3lfUrcRoTi3IcvQc,Defiant,2.0,-1.0
50,50,Make Me Feel,Janelle Monáe,Pop,Make Me Feel,0.122,0.865,194965,0.436,0.0,1,0.155,-5.756,1,0.18600000000000003,115.01899999999999,4,0.629,Defiant,79GsUxLyzxgnN4I1E11dtO,Defiant,2.0,-1.0
51,51,Revival,Eminem,Pop,Nowhere Fast (feat. Kehlani),0.261,0.708,264173,0.7290000000000001,0.0,11,0.0692,-4.621,1,0.188,79.024,4,0.644,Energizing,6Ww0J5EFjiPxkgZpEkRQVN,Energizing,2.0,0.0
52,52,Lights Down Low,MAX,Pop,Lights Down Low,0.0632,0.623,223847,0.493,0.0,5,0.10400000000000001,-7.727,0,0.0338,81.01899999999999,4,0.594,Sensual,5brHijrNA7UAFw74p4f5v3,Sensual,0.0,0.0
53,53,hopeless fountain kingdom (Deluxe),Halsey,Pop,Bad At Love,0.057,0.664,181279,0.753,0.0,0,0.08800000000000001,-3.589,1,0.0323,118.25299999999999,4,0.54,,2TBQoW7s6iwKcg139ssqie,,,
54,54,Havana,Camila Cabello,Pop,Havana,0.18600000000000003,0.768,216897,0.517,3.8e-05,7,0.10400000000000001,-4.323,0,0.0312,104.992,4,0.418,Cool,0ofbQMrRDsUaVKq2mGLEAb,Cool,-1.0,-1.0
55,55,Wolves,Selena Gomez,Pop,Wolves,0.129,0.72,197993,0.807,0.0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,,0tBbt8CrmxbjRP0pueQkyU,,,
56,56,rockstar,Post Malone,Pop,rockstar,0.13,0.5770000000000001,218320,0.522,9.03e-05,5,0.142,-6.593999999999999,0,0.0984,159.77200000000002,4,0.11900000000000001,Sensual,7wGoVu4Dady5GV0Sv4UIsx,Sensual,0.0,0.0
57,57,Sorry Not Sorry,Demi Lovato,Pop,Sorry Not Sorry,0.0252,0.701,203760,0.638,0.0,11,0.256,-6.888999999999999,0,0.23800000000000002,144.084,4,0.868,Energizing,25C5CowdsfXld2jJanbiex,Energizing,2.0,0.0
58,58,How Long,Charlie Puth,Pop,How Long,0.18899999999999997,0.8490000000000001,198237,0.581,3.61e-06,1,0.0805,-5.242999999999999,0,0.0767,110.008,4,0.779,Energizing,32DGGj6KlNuBr6WaqRxpxi,Energizing,2.0,0.0
59,59,Evolve,Imagine Dragons,Pop,Thunder,0.00683,0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298,,0tKcYR2II1VCQWT79i5NrW,,,
60,60,Strip That Down,Liam Payne,Pop,Strip That Down,0.24600000000000002,0.8690000000000001,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.02799999999999,4,0.527,Cool,6EpRaXYhGOB3fj4V2uDkMJ,Cool,-1.0,-1.0
61,61,Attention,Charlie Puth,Pop,Attention,0.0969,0.774,211475,0.626,3.12e-05,3,0.0848,-4.4319999999999995,0,0.0432,100.041,4,0.777,Yearning,4iLqG9SeJSnt0cSPICSjxv,Yearning,0.0,-1.0
62,62,Shape of You,Ed Sheeran,Pop,Shape of You,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,Energizing,0FE9t6xYkqWXU2ahLh6D8X,Energizing,2.0,0.0
63,63,Feel It Still,Portugal. The Man,Pop,Feel It Still,0.0406,0.78,163251,0.7979999999999999,6.31e-05,1,0.0733,-5.151,0,0.0613,78.969,4,0.7709999999999999,Cool,7FESgYLcOufHqKlwrvJN60,Cool,-1.0,-1.0
64,64,Illuminate (Deluxe),Shawn Mendes,Pop,There's Nothing Holdin' Me Back,0.381,0.857,199440,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.99600000000001,4,0.966,,79cuOz3SPQTuFrp8WgftAu,,,
65,65,Good Old Days (feat. Kesha),Macklemore,Pop,Good Old Days (feat. Kesha),0.446,0.7120000000000001,240507,0.51,2.46e-05,8,0.11199999999999999,-8.162,1,0.0633,122.964,4,0.268,Yearning,3vGmmVqWM33agHxB19EcAi,Yearning,0.0,-1.0
66,66,Slow Hands,Niall Horan,Pop,Slow Hands,0.0142,0.728,188174,0.426,0.0,0,0.0546,-6.69,1,0.0509,85.90799999999999,4,0.8440000000000001,Cool,167NczpNbRF7oWakJaY3Hh,Cool,-1.0,-1.0
67,67,It Ain't Me (with Selena Gomez),Kygo,Pop,It Ain't Me (with Selena Gomez),0.11900000000000001,0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4,0.515,,3eR23VReFzcdmS7TYCrhCe,,,
68,68,24K Magic,Bruno Mars,Pop,That's What I Like,0.013000000000000001,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,Energizing,0KKkJNfGyhkQ5aFogxQAPU,Energizing,2.0,0.0
69,69,Stay,Zedd,Pop,Stay (with Alessia Cara),0.23199999999999998,0.679,210091,0.634,0.0,5,0.115,-5.024,0,0.0654,102.01299999999999,4,0.498,Sensual,0dA2Mk56wEzDgegdC6R17g,Sensual,0.0,0.0
70,70,Everybody,Logic,Pop,1-800-273-8255,0.568,0.627,250173,0.5720000000000001,1.52e-06,5,0.198,-7.7379999999999995,0,0.0373,100.041,4,0.361,Sophisticated,5aFQU3VPCQ3YGfKBA4tLfj,Sophisticated,-1.0,0.0
71,71,Something Just Like This,The Chainsmokers,Pop,Something Just Like This,0.0306,0.607,247627,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.99600000000001,4,0.505,Excited,1dNIEtp7AY3oDAKCGg2XkH,Excited,2.0,2.0
72,72,What Lovers Do (feat. SZA),Maroon 5,Pop,What Lovers Do (feat. SZA),0.0767,0.795,199849,0.608,2.92e-06,5,0.0853,-5.222,0,0.0694,110.001,4,0.386,Cool,4mxWSdf71VFO52qFeY0fZt,Cool,-1.0,-1.0
73,73,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,Pop,Despacito - Remix,0.22899999999999998,0.6940000000000001,228827,0.815,0.0,2,0.0924,-4.328,1,0.12,88.931,4,0.813,Energizing,5CtI0qwDJkDQGwXD1H1cLb,Energizing,2.0,0.0
74,74,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,Pop,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,174800,0.7170000000000001,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,0.71,Excited,5AEtlRudpgdT5FtNiuly6Y,Excited,2.0,2.0
75,75,American Teen,Khalid,Pop,Young Dumb & Broke,0.19899999999999998,0.7979999999999999,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.94899999999998,4,0.39399999999999996,Excited,5Z3GHaZ6ec9bsiI5BenrbY,Excited,2.0,2.0
76,76,Closer,The Chainsmokers,Pop,Closer,0.414,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,Sensual,7BKLCZ1jbUBVqRi2FVlTVw,Sensual,0.0,0.0
77,77,No Promises (feat. Demi Lovato),Cheat Codes,Pop,No Promises (feat. Demi Lovato),0.0575,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,0.595,,1louJpMmzEicAn7lzDalPW,,,
78,78,Evolve,Imagine Dragons,Pop,Believer,0.0524,0.779,204347,0.787,0.0,10,0.14,-4.305,0,0.10800000000000001,124.98200000000001,4,0.708,,0CcQNd8CINkwQfe1RDtGV6,,,
79,79,Encore,DJ Snake,Pop,Let Me Love You,0.0784,0.47600000000000003,205947,0.718,1.0199999999999999e-05,8,0.122,-5.309,1,0.0576,199.864,4,0.142,Fiery,4pdPtRcBmOSQDlJ3Fk945m,Fiery,1.0,0.0
80,80,Know-It-All (Deluxe),Alessia Cara,Pop,Scars To Your Beautiful,0.0298,0.321,230227,0.754,0.0,0,0.11,-5.733,1,0.292,191.768,4,0.413,Urgent,42ydLwx4i5V49RXHOozJZq,Urgent,1.0,-1.0
81,81,Now Or Never,Halsey,Pop,Now Or Never,0.107,0.67,214802,0.585,1.11e-06,6,0.131,-4.861000000000001,0,0.0354,110.03,4,0.447,Sensual,1mDGDb2fUmUMdqV3tb8VKQ,Sensual,0.0,0.0
82,82,Starboy,The Weeknd,Pop,Starboy,0.159,0.68,230467,0.594,2.35e-06,7,0.134,-7.021,1,0.28,186.04,4,0.475,Brooding,7lQqaqZu0vjxzpdATOIsDt,Brooding,1.0,-2.0
83,83,Unforgettable,French Montana,Pop,Unforgettable,0.0293,0.726,233833,0.769,0.0101,6,0.10400000000000001,-5.043,1,0.12300000000000001,97.985,4,0.733,Cool,1F2HXIJrE2Xn81OzT2zZvW,Cool,-1.0,-1.0
84,84,Don't Let Me Down,The Chainsmokers,Pop,Don't Let Me Down,0.157,0.532,208373,0.8690000000000001,0.0050799999999999994,11,0.136,-5.093999999999999,1,0.172,159.803,4,0.42200000000000004,Excited,1i1fxkWeaMmKEB4T7zqbzK,Excited,2.0,2.0
85,85,Cheap Thrills,Sia,Pop,Cheap Thrills,0.0561,0.5920000000000001,224813,0.8,2.01e-06,6,0.0775,-4.931,0,0.215,89.97200000000001,4,0.728,Urgent,6b3b7lILUJqXcp6w9wNQSm,Urgent,1.0,-1.0
86,86,This Is What You Came For,Calvin Harris,Pop,This Is What You Came For,0.19899999999999998,0.63,222160,0.9279999999999999,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,4,0.465,Yearning,0azC730Exh71aQlOt9Zj3y,Yearning,0.0,-1.0
87,87,Dangerous Woman,Ariana Grande,Pop,Side To Side,0.0408,0.648,226160,0.738,0.0,6,0.292,-5.882999999999999,0,0.247,159.145,4,0.603,Energizing,4pLwZjInHj3SimIyN9SnOz,Energizing,2.0,0.0
88,88,24K Magic,Bruno Mars,Pop,24K Magic,0.034,0.818,225983,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,Energizing,2gFvRmQiWg9fN9i74Q0aiw,Energizing,2.0,0.0
89,89,I Feel It Coming,The Weeknd,Pop,I Feel It Coming,0.413,0.768,269187,0.8140000000000001,0.0,0,0.0839,-5.91,0,0.151,92.979,4,0.541,Cool,0VeYT2aD9t65JgofFZGpKl,Cool,-1.0,-1.0
90,90,Issues,Julia Michaels,Pop,Issues,0.368,0.6829999999999999,176347,0.42700000000000005,0.0,8,0.0604,-6.827000000000001,1,0.0777,113.634,4,0.426,Sensual,1sXUWdKx03aP9Gmzft58rt,Sensual,0.0,0.0
91,91,Say You Won't Let Go,James Arthur,Pop,Say You Won't Let Go,0.693,0.4,211240,0.564,0.0,10,0.0863,-7.444,1,0.0523,99.26899999999999,4,0.483,Easygoing,1Pw5C4N6Fn5E4mGCxmbbVa,Easygoing,-1.0,2.0
